,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.5928587913513184,0.47452157735824585,1.5953943729400635,0.4523254334926605
1,1.4556907415390015,0.5155053734779358,1.4394359588623047,0.491720587015152
2,1.4149551391601562,0.5446886420249939,1.3982219696044922,0.5383575558662415
3,1.3850140571594238,0.5625081062316895,1.2276697158813477,0.6178924441337585
4,1.356778621673584,0.5723916888237,1.5327167510986328,0.525341808795929
5,1.3400812149047852,0.5781270265579224,1.3977290391921997,0.5694244503974915
6,1.32296621799469,0.5838529467582703,1.4115525484085083,0.540087878704071
7,1.3125075101852417,0.5882580280303955,1.3102033138275146,0.5890960693359375
8,1.296647310256958,0.5916880369186401,1.3755868673324585,0.5657409429550171
9,1.277880311012268,0.59779292345047,1.4470659494400024,0.5316925048828125
10,1.2651115655899048,0.6004966497421265,1.345991849899292,0.5928252935409546
11,1.2514021396636963,0.6033027172088623,1.1805241107940674,0.6196807622909546
12,1.2398402690887451,0.60664963722229,1.2167556285858154,0.5995391607284546
13,1.2295626401901245,0.6099964380264282,1.2445145845413208,0.5977630615234375
14,1.2155758142471313,0.612330436706543,1.1166284084320068,0.6544464230537415
15,1.2044216394424438,0.6150655150413513,1.339375615119934,0.589733898639679
16,1.1961339712142944,0.6162342429161072,1.103006362915039,0.6405121088027954
17,1.188206434249878,0.6185846924781799,1.1626144647598267,0.6398376226425171
18,1.1776854991912842,0.6207733154296875,1.1651182174682617,0.6112640500068665
19,1.1711235046386719,0.6227972507476807,1.3968689441680908,0.5809600949287415
20,1.162844181060791,0.6249630451202393,1.1109826564788818,0.627673327922821
21,1.1549136638641357,0.6267648339271545,1.1909306049346924,0.639752209186554
22,1.146772861480713,0.6276979446411133,1.3266335725784302,0.5699493288993835
23,1.1380422115325928,0.630625307559967,1.111507534980774,0.6427673101425171
24,1.1288129091262817,0.6326374411582947,1.2265686988830566,0.6097564697265625
25,1.1253154277801514,0.6343780159950256,1.32700514793396,0.5738250613212585
26,1.1123719215393066,0.637559711933136,1.1665594577789307,0.5997558832168579
27,1.106054425239563,0.6388044953346252,1.0808489322662354,0.64764404296875
28,1.1029294729232788,0.639549970626831,1.2524497509002686,0.59649658203125
29,1.0936282873153687,0.6409202814102173,1.3285696506500244,0.5832885503768921
30,1.0863994359970093,0.6433228850364685,1.2859010696411133,0.5882720947265625
31,1.0816911458969116,0.6449379324913025,1.2901970148086548,0.5907317996025085
32,1.0744659900665283,0.6471546292304993,1.2405534982681274,0.616320788860321
33,1.0678951740264893,0.6475931406021118,1.2698085308074951,0.5893005132675171
34,1.0641785860061646,0.6492620706558228,1.2526016235351562,0.6165832281112671
35,1.054685115814209,0.6518735885620117,1.1863764524459839,0.6330353021621704
36,1.0508341789245605,0.6519536972045898,1.153304934501648,0.6132842898368835
37,1.0444245338439941,0.654836893081665,1.1173992156982422,0.6489013433456421
38,1.0382832288742065,0.6565149426460266,1.0843570232391357,0.67315673828125
39,1.0341377258300781,0.6573087573051453,1.1167559623718262,0.6389190554618835
40,1.0280604362487793,0.6578797698020935,1.4080809354782104,0.5433990359306335
41,1.021266222000122,0.6610123515129089,1.1991221904754639,0.6073700189590454
42,1.0173307657241821,0.660900354385376,1.2511342763900757,0.600543200969696
43,1.0120283365249634,0.6625856757164001,1.1692304611206055,0.6225738525390625
44,1.0032401084899902,0.6648783087730408,1.1783946752548218,0.6350433230400085
45,0.9983529448509216,0.665442705154419,1.079114556312561,0.661639392375946
46,0.9921863675117493,0.6674192547798157,1.3012341260910034,0.5918304324150085
47,0.9915152192115784,0.6689358353614807,1.32305908203125,0.5976104736328125
48,0.9857189059257507,0.6690217852592468,1.0182338953018188,0.6632049679756165
49,0.9786759614944458,0.6721637845039368,1.2189042568206787,0.5894225835800171
50,0.9755755662918091,0.6728603839874268,1.0424953699111938,0.674975574016571
51,0.9692379832267761,0.6727178692817688,1.2116435766220093,0.6374908685684204
52,0.9615522027015686,0.6760413646697998,1.472393274307251,0.5828186273574829
53,0.9611909985542297,0.6763259768486023,1.1030808687210083,0.6478210687637329
54,0.9517594575881958,0.679178774356842,1.310163140296936,0.6017425656318665
55,0.9483879804611206,0.6802926659584045,1.1464464664459229,0.630328357219696
56,0.9419907927513123,0.6812667846679688,1.2227399349212646,0.6138397455215454
57,0.9409942626953125,0.6825881600379944,1.2991812229156494,0.6063781976699829
58,0.9404618144035339,0.6818472146987915,1.1784307956695557,0.6111724972724915
59,0.9363746047019958,0.6844074726104736,1.1840029954910278,0.6119232177734375
60,0.9248499274253845,0.6869375705718994,1.2884581089019775,0.5960448980331421
61,0.9250414967536926,0.6873111128807068,1.108618140220642,0.6516968011856079
62,0.9200688600540161,0.6890572905540466,1.3072574138641357,0.6020782589912415
63,0.9213704466819763,0.6889410614967346,1.3348829746246338,0.5620208978652954
64,0.9102973341941833,0.6912927031517029,1.214644193649292,0.6110473871231079
65,0.9095932841300964,0.6913987994194031,1.180459976196289,0.6022278070449829
66,0.9099780321121216,0.6914817094802856,1.2134730815887451,0.6303497552871704
67,0.9055750370025635,0.6935329437255859,1.2176668643951416,0.626080334186554
68,0.8926927447319031,0.6975957751274109,1.2719037532806396,0.6179870367050171
69,0.8939591646194458,0.6965789794921875,1.1484562158584595,0.635986328125
70,0.891284167766571,0.6981629729270935,1.2503962516784668,0.6101166009902954
71,0.8889982104301453,0.698923647403717,1.172001600265503,0.610156238079071
72,0.8791661858558655,0.7018676400184631,1.3168548345565796,0.5971710085868835
73,0.8789423704147339,0.7018359303474426,1.116489052772522,0.6283599734306335
74,0.8716931343078613,0.7026528716087341,1.3553550243377686,0.5804718136787415
75,0.8697730302810669,0.7038159370422363,1.231095314025879,0.6050262451171875
76,0.8736820220947266,0.7033001184463501,1.2962030172348022,0.6133483648300171
77,0.8633837699890137,0.7059383392333984,1.432989239692688,0.5960357785224915
78,0.8621826171875,0.7059619426727295,1.262725830078125,0.620129406452179
79,0.8546811938285828,0.7090041041374207,1.3897701501846313,0.611218273639679
80,0.8476622700691223,0.7101597189903259,1.4905294179916382,0.5643585324287415
81,0.8506930470466614,0.7099202871322632,1.3080189228057861,0.6294647455215454
82,0.8472104072570801,0.7107670307159424,1.1640477180480957,0.622326672077179
83,0.8490246534347534,0.7117636203765869,1.1361825466156006,0.6496948003768921
84,0.8398993015289307,0.7138877511024475,1.4567334651947021,0.5875946283340454
85,0.8349242806434631,0.715672492980957,1.3859577178955078,0.5837157964706421
86,0.8327946662902832,0.7158643007278442,1.2397469282150269,0.586700439453125
87,0.8296802043914795,0.715574324131012,1.1211426258087158,0.6372588872909546
88,0.8322214484214783,0.716783344745636,1.440424919128418,0.5776733160018921
89,0.8264411687850952,0.7177403569221497,1.374373197555542,0.6182922124862671
90,0.8242239952087402,0.7174383997917175,1.159949779510498,0.629315197467804
91,0.8212196826934814,0.719943642616272,1.1943708658218384,0.6445556879043579
92,0.8150583505630493,0.7215957641601562,1.3384195566177368,0.6111847162246704
93,0.8109536170959473,0.7235342264175415,1.2050371170043945,0.6289092898368835
94,0.8166269063949585,0.7209545969963074,1.3357517719268799,0.5914764404296875
95,0.8082969188690186,0.7230857610702515,1.260246992111206,0.5979064702987671
96,0.807552695274353,0.7248758673667908,1.4443905353546143,0.5981780886650085
97,0.8061034083366394,0.7233902812004089,1.2277872562408447,0.6011688113212585
98,0.798910915851593,0.7262914776802063,1.1537134647369385,0.634521484375
99,0.7947388291358948,0.7268176674842834,1.326202154159546,0.5937652587890625
100,0.7977957725524902,0.7262062430381775,1.3399298191070557,0.6134063601493835
101,0.7936686873435974,0.7278866767883301,1.3228530883789062,0.613391101360321
102,0.790306806564331,0.7298219203948975,1.322365164756775,0.6132049560546875
103,0.7884575128555298,0.7306413650512695,1.3340086936950684,0.6292755007743835
104,0.7851962447166443,0.7314496636390686,1.281740427017212,0.6271331906318665
105,0.7821221947669983,0.7309166193008423,0.9447932243347168,0.705889880657196
106,0.7900847792625427,0.7304362058639526,1.2214120626449585,0.632855236530304
107,0.7796859741210938,0.7316567897796631,1.2978593111038208,0.6274811029434204
108,0.7709819078445435,0.7355572581291199,1.2665584087371826,0.628619372844696
109,0.7768861651420593,0.7325891256332397,1.4178279638290405,0.5641815066337585
110,0.7724032998085022,0.7343339920043945,1.3679145574569702,0.6160491704940796
111,0.7619221210479736,0.7384787201881409,1.4113531112670898,0.575024425983429
112,0.7641201615333557,0.7375285625457764,1.3206212520599365,0.6158233880996704
113,0.7651833891868591,0.7378526926040649,1.2387501001358032,0.5963134765625
114,0.7559846639633179,0.7408806085586548,1.420417070388794,0.579327404499054
115,0.7577349543571472,0.7394511699676514,1.338179349899292,0.61083984375
116,0.7571156024932861,0.7408633828163147,1.3563182353973389,0.6172698736190796
117,0.757415235042572,0.7398965358734131,1.3972141742706299,0.6125335693359375
118,0.7510957717895508,0.7419851422309875,1.2102872133255005,0.608197033405304
119,0.7557166814804077,0.7395462989807129,1.290366768836975,0.6233612298965454
120,0.7460710406303406,0.7431106567382812,1.3960471153259277,0.5815795660018921
121,0.7469380497932434,0.742763340473175,1.2498277425765991,0.6473785638809204
122,0.7411437034606934,0.745500922203064,1.3144304752349854,0.6309417486190796
123,0.7398589849472046,0.7455925345420837,1.2757301330566406,0.6194305419921875
124,0.7406944632530212,0.7453249096870422,1.2975671291351318,0.6131683588027954
