epochs,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
32,0.6641995310783386,0.7651094198226929,0.9069339632987976,0.710797131061554
33,0.6517008543014526,0.7680110931396484,0.8901329040527344,0.6803253293037415
34,0.6417715549468994,0.7723031640052795,0.9196392893791199,0.7104156613349915
35,0.6318241357803345,0.7744896411895752,0.8816248774528503,0.7256835699081421
36,0.6276988983154297,0.7768591046333313,0.8982826471328735,0.67950439453125
37,0.6214770078659058,0.778777539730072,0.8732654452323914,0.7153564691543579
38,0.6119881868362427,0.7814322113990784,0.8121789693832397,0.730700671672821
39,0.6042816042900085,0.7844612002372742,0.8672541379928589,0.7245391607284546
40,0.6051287055015564,0.7848004698753357,0.9834430813789368,0.6809326410293579
41,0.5905813574790955,0.7891664505004883,1.0593788623809814,0.6698760986328125
42,0.5867104530334473,0.7911951541900635,0.9884540438652039,0.7060791254043579
43,0.584067702293396,0.7929273843765259,0.8284845352172852,0.7267211675643921
44,0.5801022052764893,0.7942975759506226,0.9564827680587769,0.6843780279159546
45,0.5678150057792664,0.797080397605896,0.7588459849357605,0.7643066644668579
46,0.5575874447822571,0.8011002540588379,0.9977242350578308,0.715808093547821
47,0.5565637350082397,0.8018821477890015,1.0068165063858032,0.6959289312362671
48,0.5502443909645081,0.8035414814949036,0.7751985192298889,0.7477356195449829
49,0.5489926338195801,0.803621232509613,1.0631849765777588,0.668164074420929
50,0.5447379350662231,0.8052153587341309,0.9011936187744141,0.725567638874054
51,0.5358046889305115,0.8087658882141113,1.0065655708312988,0.6970794796943665
52,0.529593825340271,0.810189425945282,0.9901880025863647,0.6966918706893921
53,0.5247901082038879,0.8115867376327515,0.9672154188156128,0.7415863275527954
54,0.5316991209983826,0.8109211921691895,1.0930324792861938,0.6723693609237671
55,0.5184815526008606,0.8144898414611816,0.8633131980895996,0.7210754156112671
56,0.5077796578407288,0.8175336718559265,1.059569001197815,0.6738036870956421
57,0.5218400359153748,0.8136529922485352,1.199544072151184,0.662371814250946
58,0.498634934425354,0.8216424584388733,0.9563925862312317,0.7032073736190796
59,0.4942803978919983,0.8226870894432068,0.9118525385856628,0.7305999994277954
60,0.5039690732955933,0.8199281692504883,1.0160386562347412,0.66461181640625
61,0.5039151906967163,0.8202734589576721,0.918078601360321,0.7249298095703125
62,0.4835176169872284,0.8264842629432678,1.1595124006271362,0.6755889654159546
63,0.48406001925468445,0.8259134888648987,1.0384105443954468,0.6866485476493835
64,0.4915994703769684,0.8233910202980042,0.975932240486145,0.7153686285018921
65,0.4743809401988983,0.8298195600509644,0.8560236692428589,0.7279205322265625
66,0.46528300642967224,0.8334278464317322,1.1248046159744263,0.693005383014679
67,0.48015788197517395,0.8286761045455933,0.8397634625434875,0.7035888433456421
68,0.46158072352409363,0.8340321779251099,1.0289822816848755,0.6954803466796875
69,0.45914769172668457,0.8348585963249207,0.9421049356460571,0.723785400390625
70,0.4611571133136749,0.8338621258735657,1.012165904045105,0.706024169921875
71,0.46035847067832947,0.8350301384925842,0.8964391946792603,0.7134429812431335
72,0.458182156085968,0.835408627986908,1.1161212921142578,0.687103271484375
73,0.4446290135383606,0.8402328491210938,0.9779456853866577,0.709259033203125
74,0.44959473609924316,0.8383547067642212,1.1463476419448853,0.6804229617118835
75,0.45237812399864197,0.8379530310630798,1.0196266174316406,0.6817566156387329
76,0.4380567967891693,0.843064546585083,0.9654502868652344,0.7203766107559204
77,0.43445155024528503,0.8434866070747375,1.070068597793579,0.6946441531181335
78,0.4387938976287842,0.8426306843757629,1.0380014181137085,0.7105682492256165
79,0.4330611228942871,0.8442286252975464,1.0668847560882568,0.6942474246025085
80,0.43616750836372375,0.8432253003120422,1.1640520095825195,0.699719250202179
81,0.4307529628276825,0.8457493185997009,1.0713555812835693,0.684338390827179
82,0.424094021320343,0.8475325703620911,0.8806934356689453,0.737628161907196
83,0.4157164692878723,0.8500808477401733,0.9690849184989929,0.7311309576034546
84,0.42791739106178284,0.846635103225708,1.0653045177459717,0.7181640863418579
85,0.41253185272216797,0.8516308665275574,1.1964340209960938,0.676666259765625
86,0.42309844493865967,0.8477553129196167,1.0319044589996338,0.6925201416015625
87,0.4140813946723938,0.8513079285621643,0.9412996172904968,0.713348388671875
88,0.40801775455474854,0.8527781367301941,1.0613205432891846,0.6832000613212585
89,0.4204598069190979,0.849231481552124,1.031062126159668,0.6779937744140625
90,0.40389424562454224,0.8544744849205017,1.1642048358917236,0.7011078000068665
91,0.39869630336761475,0.8563891649246216,1.015337347984314,0.7106475830078125
92,0.4048391580581665,0.8543452024459839,1.1579530239105225,0.705609142780304
93,0.3997219502925873,0.8560516238212585,1.1484522819519043,0.6925872564315796
94,0.3989228904247284,0.856565535068512,1.1564884185791016,0.6976867914199829
95,0.403030663728714,0.8551695942878723,1.023189663887024,0.705706775188446
96,0.39209651947021484,0.8585153222084045,1.2040923833847046,0.6926819086074829
97,0.3994457423686981,0.8562591671943665,1.0207383632659912,0.721264660358429
98,0.3897441029548645,0.8602014183998108,0.7835704684257507,0.7509673833847046
99,0.39314210414886475,0.8588261008262634,1.0980198383331299,0.692919909954071
