epochs,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.597164511680603,0.4907326400279999,1.4803431034088135,0.5677947998046875
1,1.3331952095031738,0.5952365398406982,1.3429161310195923,0.5846191644668579
2,1.2671054601669312,0.614620566368103,1.2122724056243896,0.6179229617118835
3,1.214763879776001,0.6267639398574829,1.0543369054794312,0.6740875244140625
4,1.1589961051940918,0.6426774263381958,1.3067905902862549,0.617449939250946
5,1.1220120191574097,0.6529918313026428,1.1874672174453735,0.6332458257675171
6,1.0845215320587158,0.6620194911956787,1.2624084949493408,0.59552001953125
7,1.0533971786499023,0.6692779660224915,1.0476441383361816,0.6641510128974915
8,1.0331506729125977,0.6730547547340393,1.1452075242996216,0.613024890422821
9,1.0174410343170166,0.6753446459770203,1.2507745027542114,0.593536376953125
10,0.9859412908554077,0.681006669998169,0.9858182668685913,0.6694061160087585
11,0.9680365920066833,0.6842817068099976,0.8781188130378723,0.7036407589912415
12,0.9593639373779297,0.6863968968391418,0.8982899785041809,0.6922027468681335
13,0.9453970193862915,0.6885488629341125,0.9181680679321289,0.6837707757949829
14,0.9285796880722046,0.6909826397895813,0.8406837582588196,0.7411468625068665
15,0.9168447852134705,0.6941657662391663,1.0231819152832031,0.664654552936554
16,0.907240629196167,0.6966594457626343,0.8330532312393188,0.7071930170059204
17,0.8961013555526733,0.6994696259498596,0.8693296313285828,0.7244049310684204
18,0.8815839886665344,0.7024275064468384,0.9242129325866699,0.702679455280304
19,0.8735517263412476,0.7048287391662598,1.0163533687591553,0.658337414264679
20,0.8660604953765869,0.706098735332489,0.8665140271186829,0.7049957513809204
21,0.8558185696601868,0.7099316120147705,0.9979169964790344,0.6906890869140625
22,0.8486360907554626,0.7117263078689575,1.01523756980896,0.6519927978515625
23,0.8360481262207031,0.715487539768219,0.9183446764945984,0.6911956667900085
24,0.8344866633415222,0.7155843377113342,0.9501517415046692,0.689837634563446
25,0.8291767239570618,0.717336893081665,1.0027625560760498,0.6695312261581421
26,0.8170611262321472,0.7197211980819702,0.9707018733024597,0.6753997802734375
27,0.8096510171890259,0.722639262676239,0.7698216438293457,0.7262603640556335
28,0.8040403723716736,0.7245028614997864,0.8803542852401733,0.707537829875946
29,0.8050925135612488,0.7249206304550171,0.9845773577690125,0.6833343505859375
30,0.7936298251152039,0.7272409200668335,0.942467212677002,0.6745666265487671
31,0.7885592579841614,0.727738618850708,0.9567720293998718,0.667510986328125
32,0.7799803614616394,0.7319719195365906,0.9858627319335938,0.6934967041015625
33,0.7789545059204102,0.7316657900810242,0.8742014169692993,0.6893371343612671
34,0.7748305201530457,0.7332754135131836,0.8745511174201965,0.726239025592804
35,0.7669505476951599,0.7345485687255859,0.911764919757843,0.709381103515625
36,0.765026867389679,0.7361065745353699,0.8462745547294617,0.7061859369277954
37,0.7599487900733948,0.7380037903785706,0.8026841282844543,0.7370544672012329
38,0.7544412612915039,0.7388560771942139,0.8403620719909668,0.7181030511856079
39,0.7511358261108398,0.7405584454536438,0.8414875268936157,0.7320159673690796
40,0.7461995482444763,0.7413764595985413,0.983801007270813,0.6825958490371704
41,0.7425292730331421,0.7432344555854797,0.9708779454231262,0.6814483404159546
42,0.7380149960517883,0.7441911697387695,0.8570969700813293,0.708905041217804
43,0.7363826036453247,0.7460833787918091,0.7322333455085754,0.7468658685684204
44,0.7296768426895142,0.7464205622673035,0.8600190877914429,0.7135162353515625
45,0.7276286482810974,0.7466955184936523,0.7195965051651001,0.7459076046943665
46,0.7227873206138611,0.7490476369857788,0.9465563893318176,0.688580334186554
47,0.7223288416862488,0.7486127614974976,0.89649498462677,0.7041595578193665
48,0.726905107498169,0.7476780414581299,0.7821695804595947,0.7340728640556335
49,0.7177563309669495,0.7499439716339111,0.8356574177742004,0.7102935910224915
50,0.7095380425453186,0.7531861662864685,0.7779264450073242,0.7410125732421875
51,0.7132107615470886,0.7504453659057617,0.8793777227401733,0.7107940912246704
52,0.7045445442199707,0.7539597749710083,1.0528604984283447,0.6554595828056335
53,0.7015237808227539,0.7557459473609924,0.8987189531326294,0.754779040813446
54,0.7022600173950195,0.7554029822349548,0.9603525996208191,0.7006866335868835
55,0.6947273015975952,0.7568808197975159,0.8722952604293823,0.7334808111190796
56,0.6950674057006836,0.7570652961730957,0.8846584558486938,0.7036468386650085
57,0.6949861645698547,0.7581688165664673,0.9732537269592285,0.705352783203125
58,0.6953204274177551,0.7579145431518555,0.8323268890380859,0.7055511474609375
59,0.684539794921875,0.7607594728469849,0.8479714393615723,0.7321319580078125
60,0.6834740042686462,0.7614043354988098,0.9039989709854126,0.6841095089912415
61,0.6945921182632446,0.7582485675811768,0.813019871711731,0.7465240359306335
62,0.6830041408538818,0.7613831758499146,0.9028328061103821,0.7164245843887329
63,0.6784678101539612,0.7632244825363159,0.8411240577697754,0.7259308099746704
64,0.6813535094261169,0.7617619037628174,0.8679275512695312,0.717864990234375
65,0.6721784472465515,0.7646448612213135,0.8673821687698364,0.7094482183456421
66,0.6737484335899353,0.7653861045837402,0.930240273475647,0.7005645632743835
67,0.6732970476150513,0.7650178074836731,0.7897998690605164,0.7209625244140625
68,0.6667686104774475,0.7660226821899414,0.8909016847610474,0.6933624148368835
69,0.6620994806289673,0.7678183913230896,0.8370482325553894,0.7163604497909546
70,0.6664117574691772,0.7676423192024231,0.866132915019989,0.7128936648368835
71,0.6627202033996582,0.768155038356781,0.7527996897697449,0.7284393310546875
72,0.6596603393554688,0.7694856524467468,0.9620587229728699,0.693463146686554
73,0.6539086699485779,0.7702907919883728,0.8366807699203491,0.7085937261581421
74,0.6559276580810547,0.769737720489502,0.8466430902481079,0.7278289794921875
75,0.6480547785758972,0.7726517915725708,0.8273698687553406,0.7314239740371704
76,0.6533803939819336,0.7710035443305969,0.8487088084220886,0.73095703125
77,0.6519982218742371,0.7712192535400391,0.9647067189216614,0.7052062749862671
78,0.6459784507751465,0.773999035358429,0.8217021226882935,0.727618396282196
79,0.644366443157196,0.7735836505889893,0.9309781789779663,0.6991119384765625
80,0.6478998064994812,0.7726454138755798,0.9506680369377136,0.7042999267578125
81,0.6419877409934998,0.7752760052680969,0.8527606129646301,0.7110382318496704
82,0.640587329864502,0.7761314511299133,0.772000789642334,0.7354186773300171
83,0.6339178085327148,0.7778937220573425,0.6925073266029358,0.7511535882949829
84,0.6433168649673462,0.7748008966445923,0.873102068901062,0.7571777105331421
85,0.6410948038101196,0.775223970413208,0.8766610026359558,0.707501232624054
86,0.6353734135627747,0.7768639326095581,0.8637998700141907,0.715686023235321
87,0.6349729895591736,0.7770009636878967,0.8423975110054016,0.7077484130859375
88,0.6258326172828674,0.7799888849258423,0.8620911836624146,0.7183502316474915
89,0.6287895441055298,0.7792497873306274,0.86371910572052,0.7157043218612671
90,0.6291152834892273,0.7789246439933777,0.8414276242256165,0.7362426519393921
91,0.6222871541976929,0.7814565896987915,0.7895946502685547,0.746319591999054
92,0.6265784502029419,0.779876708984375,0.9729765057563782,0.7244293093681335
93,0.6290934085845947,0.7789493799209595,0.7878484725952148,0.7525177001953125
94,0.6202832460403442,0.781778872013092,0.9295385479927063,0.7076355218887329
95,0.6220535039901733,0.7812319993972778,0.8609436750411987,0.727764904499054
96,0.6166070103645325,0.7833964824676514,0.914526104927063,0.7189391851425171
97,0.6165176033973694,0.7836951613426208,0.7641275525093079,0.7568877935409546
98,0.6176611185073853,0.782953679561615,0.7072364687919617,0.7539306879043579
99,0.6179526448249817,0.7825340628623962,0.9262102246284485,0.7073639035224915
